person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
50.0,female,2,53673.0,26,RENT,20000.0,MEDICAL,20.0,0.37,11.0,593,No,1
38.0,female,3,61094.0,14,RENT,20000.0,MEDICAL,13.85,0.33,14.0,683,No,1
40.0,male,1,60495.0,17,RENT,20000.0,DEBTCONSOLIDATION,11.01,0.33,17.0,649,No,1
37.0,female,1,55168.0,14,RENT,20000.0,HOMEIMPROVEMENT,12.53,0.36,14.0,629,No,1
43.0,female,1,25238.0,19,OWN,5000.0,EDUCATION,7.14,0.2,15.0,704,No,0
40.0,male,2,56040.0,20,RENT,20000.0,DEBTCONSOLIDATION,14.61,0.36,11.0,704,No,1
36.0,male,1,25130.0,13,MORTGAGE,3900.0,MEDICAL,5.99,0.16,12.0,601,No,0
39.0,male,2,75910.0,13,RENT,20000.0,PERSONAL,12.68,0.26,13.0,697,No,1
38.0,male,1,78263.0,14,RENT,20000.0,DEBTCONSOLIDATION,11.11,0.26,13.0,693,No,1
39.0,female,0,78884.0,18,RENT,20000.0,VENTURE,10.74,0.25,17.0,627,No,1
37.0,male,0,78995.0,12,RENT,20000.0,PERSONAL,10.25,0.25,16.0,627,No,1
37.0,male,0,79134.0,14,RENT,20000.0,HOMEIMPROVEMENT,16.71,0.25,17.0,635,No,1
36.0,female,0,79299.0,15,RENT,20000.0,EDUCATION,15.33,0.25,15.0,653,No,1
38.0,male,2,81086.0,14,RENT,20000.0,EDUCATION,14.59,0.25,14.0,707,Yes,0
38.0,female,0,26352.0,15,MORTGAGE,3000.0,HOMEIMPROVEMENT,13.43,0.11,17.0,702,Yes,0
39.0,female,1,87371.0,17,RENT,20000.0,MEDICAL,12.69,0.23,14.0,553,Yes,0
40.0,female,2,26296.0,15,MORTGAGE,1500.0,HOMEIMPROVEMENT,11.12,0.06,14.0,591,No,0
41.0,male,1,90936.0,20,RENT,20000.0,PERSONAL,11.14,0.22,11.0,689,No,0
39.0,male,2,26890.0,17,OWN,6000.0,MEDICAL,6.03,0.22,12.0,640,Yes,0
36.0,male,4,92850.0,18,RENT,20000.0,MEDICAL,13.22,0.22,12.0,556,Yes,0
50.0,female,4,92903.0,29,RENT,20000.0,PERSONAL,11.99,0.22,17.0,730,Yes,0
38.0,female,0,26961.0,18,OWN,4750.0,EDUCATION,15.23,0.18,16.0,589,Yes,0
36.0,female,1,26792.0,14,OWN,2100.0,VENTURE,8.49,0.08,12.0,684,No,0
41.0,male,2,26985.0,20,OWN,3500.0,HOMEIMPROVEMENT,13.61,0.13,12.0,716,No,0
36.0,male,1,27434.0,15,MORTGAGE,8000.0,EDUCATION,6.99,0.29,17.0,590,Yes,0
36.0,female,1,101687.0,9,RENT,20000.0,EDUCATION,9.64,0.2,16.0,653,No,1
40.0,female,3,88660.0,14,RENT,20000.0,MEDICAL,14.54,0.23,11.0,700,No,1
36.0,male,0,124428.0,15,RENT,20000.0,DEBTCONSOLIDATION,13.79,0.16,17.0,545,Yes,0
37.0,female,2,111662.0,12,RENT,20000.0,DEBTCONSOLIDATION,14.46,0.18,15.0,633,No,1
38.0,male,1,132850.0,17,RENT,20000.0,HOMEIMPROVEMENT,6.91,0.15,13.0,600,Yes,0
40.0,female,0,132787.0,17,RENT,20000.0,EDUCATION,10.38,0.15,16.0,684,Yes,0
41.0,female,1,133500.0,20,RENT,20000.0,HOMEIMPROVEMENT,6.91,0.15,16.0,572,Yes,0
37.0,female,0,130755.0,14,RENT,20000.0,HOMEIMPROVEMENT,16.32,0.15,15.0,655,No,1
37.0,female,0,144867.0,12,RENT,20000.0,VENTURE,13.47,0.14,11.0,593,No,0
36.0,female,1,156905.0,16,RENT,20000.0,EDUCATION,11.01,0.13,14.0,679,No,0
39.0,female,1,28431.0,16,OWN,6400.0,MEDICAL,8.9,0.23,14.0,699,No,0
41.0,male,0,181078.0,20,RENT,20000.0,PERSONAL,19.47,0.11,15.0,620,No,0
39.0,female,1,180805.0,19,RENT,20000.0,HOMEIMPROVEMENT,10.08,0.11,17.0,635,No,0
45.0,male,0,28432.0,25,OWN,7000.0,PERSONAL,7.29,0.25,15.0,714,No,0
40.0,female,2,208554.0,15,RENT,20000.0,DEBTCONSOLIDATION,11.01,0.1,13.0,706,Yes,0
42.0,male,0,1067921.0,20,RENT,20000.0,EDUCATION,11.01,0.02,17.0,529,Yes,0
40.0,male,3,28911.0,18,OWN,7750.0,MEDICAL,7.88,0.27,16.0,660,No,0
36.0,female,1,28653.0,13,OWN,12000.0,VENTURE,11.48,0.42,11.0,581,Yes,0
40.0,male,1,18212.0,14,RENT,1000.0,MEDICAL,9.25,0.05,11.0,634,Yes,0
41.0,female,1,29165.0,18,OWN,10000.0,HOMEIMPROVEMENT,10.38,0.34,16.0,628,Yes,0
47.0,female,4,22823.0,23,RENT,1000.0,HOMEIMPROVEMENT,14.84,0.04,16.0,654,No,1
38.0,male,1,59168.0,17,RENT,19000.0,MEDICAL,14.96,0.32,16.0,661,No,1
38.0,female,2,29592.0,13,MORTGAGE,7750.0,HOMEIMPROVEMENT,12.53,0.26,14.0,695,No,1
36.0,male,1,29875.0,13,MORTGAGE,6200.0,VENTURE,10.65,0.21,16.0,613,No,0
37.0,male,1,124630.0,16,RENT,18550.0,DEBTCONSOLIDATION,7.88,0.15,12.0,682,No,0
38.0,male,1,29807.0,13,MORTGAGE,1500.0,DEBTCONSOLIDATION,6.03,0.05,16.0,667,Yes,0
42.0,male,0,181300.0,19,RENT,18400.0,MEDICAL,11.01,0.1,17.0,683,No,0
38.0,female,1,48932.0,14,RENT,18225.0,EDUCATION,12.42,0.37,17.0,625,No,1
42.0,female,3,55147.0,24,RENT,18200.0,DEBTCONSOLIDATION,10.83,0.33,14.0,719,No,1
37.0,female,2,70670.0,13,RENT,18200.0,MEDICAL,10.99,0.26,11.0,681,No,1
41.0,male,0,29856.0,20,MORTGAGE,1500.0,MEDICAL,11.01,0.05,15.0,611,Yes,0
43.0,female,0,44969.0,18,RENT,18000.0,PERSONAL,11.71,0.4,16.0,611,No,1
37.0,male,0,52926.0,17,RENT,18000.0,VENTURE,8.88,0.34,16.0,722,No,1
43.0,male,3,60933.0,21,RENT,18000.0,PERSONAL,14.35,0.3,16.0,705,No,1
45.0,male,1,29767.0,22,MORTGAGE,4000.0,VENTURE,13.49,0.13,13.0,619,Yes,0
45.0,female,0,59340.0,26,RENT,18000.0,MEDICAL,13.85,0.3,15.0,568,No,1
40.0,female,3,67232.0,17,RENT,18000.0,HOMEIMPROVEMENT,7.88,0.27,14.0,724,No,1
39.0,female,0,84942.0,13,RENT,18000.0,PERSONAL,11.14,0.21,14.0,540,Yes,0
39.0,male,1,89423.0,15,RENT,18000.0,EDUCATION,11.01,0.2,15.0,578,Yes,0
44.0,male,2,29677.0,21,MORTGAGE,7750.0,HOMEIMPROVEMENT,15.58,0.26,13.0,557,Yes,0
36.0,male,1,29610.0,17,OWN,4000.0,VENTURE,14.72,0.14,15.0,700,No,0
38.0,female,1,93632.0,17,RENT,18000.0,VENTURE,10.65,0.19,11.0,717,No,0
43.0,female,0,76870.0,19,RENT,18000.0,MEDICAL,17.27,0.23,14.0,684,No,1
38.0,male,0,97920.0,15,RENT,18000.0,DEBTCONSOLIDATION,10.59,0.18,16.0,664,Yes,0
36.0,female,0,99685.0,10,RENT,18000.0,HOMEIMPROVEMENT,13.22,0.18,17.0,533,Yes,0
48.0,male,0,100112.0,25,RENT,18000.0,HOMEIMPROVEMENT,7.51,0.18,16.0,611,Yes,0
47.0,female,0,29778.0,23,MORTGAGE,5100.0,HOMEIMPROVEMENT,11.01,0.17,16.0,710,No,0
40.0,male,2,103074.0,15,RENT,18000.0,HOMEIMPROVEMENT,11.48,0.17,13.0,713,Yes,0
43.0,male,0,108880.0,17,RENT,18000.0,MEDICAL,13.11,0.17,12.0,657,No,0
36.0,male,0,151123.0,16,RENT,18000.0,HOMEIMPROVEMENT,11.11,0.12,11.0,670,Yes,0
36.0,male,2,156729.0,14,RENT,18000.0,MEDICAL,11.71,0.11,14.0,670,Yes,0
44.0,female,0,29953.0,20,OWN,5000.0,EDUCATION,14.74,0.17,15.0,597,Yes,0
39.0,male,0,202824.0,19,RENT,18000.0,HOMEIMPROVEMENT,17.93,0.09,11.0,689,No,1
36.0,male,1,29529.0,14,MORTGAGE,1500.0,DEBTCONSOLIDATION,9.63,0.05,16.0,622,No,0
50.0,female,2,102920.0,28,RENT,17500.0,HOMEIMPROVEMENT,13.49,0.17,17.0,653,No,0
38.0,male,0,62338.0,20,RENT,17000.0,HOMEIMPROVEMENT,10.38,0.27,11.0,704,No,1
49.0,female,2,85030.0,25,RENT,17000.0,EDUCATION,11.71,0.2,16.0,693,Yes,0
46.0,female,1,87268.0,26,RENT,17000.0,PERSONAL,8.88,0.19,15.0,573,Yes,0
42.0,male,1,90990.0,22,RENT,17000.0,MEDICAL,7.9,0.19,15.0,558,No,0
40.0,female,1,114761.0,17,RENT,17000.0,PERSONAL,10.0,0.15,15.0,628,No,0
49.0,female,0,104625.0,26,RENT,16875.0,PERSONAL,7.51,0.16,14.0,657,Yes,0
37.0,female,1,30783.0,13,OWN,10625.0,VENTURE,13.06,0.35,12.0,649,Yes,0
36.0,male,1,30771.0,12,MORTGAGE,11500.0,MEDICAL,7.29,0.37,12.0,691,No,0
38.0,male,0,57477.0,12,RENT,16500.0,DEBTCONSOLIDATION,7.9,0.29,16.0,631,No,1
43.0,female,0,30948.0,23,MORTGAGE,10000.0,EDUCATION,9.62,0.32,17.0,678,Yes,0
36.0,male,2,87216.0,15,RENT,16500.0,VENTURE,13.61,0.19,11.0,658,Yes,0
48.0,male,3,111439.0,23,RENT,16500.0,DEBTCONSOLIDATION,12.69,0.15,15.0,630,Yes,0
36.0,female,4,44266.0,17,RENT,16000.0,PERSONAL,8.9,0.36,17.0,663,No,1
44.0,male,0,44211.0,20,RENT,16000.0,PERSONAL,11.49,0.36,13.0,610,No,1
39.0,female,0,53445.0,17,RENT,16000.0,MEDICAL,11.01,0.3,16.0,648,No,1
41.0,female,0,55028.0,16,RENT,16000.0,MEDICAL,12.99,0.29,14.0,634,No,1
36.0,male,3,30809.0,14,MORTGAGE,3000.0,HOMEIMPROVEMENT,8.7,0.1,12.0,681,Yes,0
36.0,male,2,53957.0,18,RENT,16000.0,DEBTCONSOLIDATION,14.65,0.3,11.0,651,No,1
50.0,female,2,61500.0,24,RENT,16000.0,PERSONAL,7.9,0.26,17.0,663,No,1
36.0,female,1,31553.0,11,MORTGAGE,8700.0,EDUCATION,12.23,0.28,14.0,661,No,1
37.0,female,1,72791.0,15,RENT,16000.0,DEBTCONSOLIDATION,11.01,0.22,15.0,663,Yes,0
42.0,male,1,66014.0,21,RENT,16000.0,DEBTCONSOLIDATION,12.87,0.24,14.0,711,No,1
38.0,male,2,73041.0,15,RENT,16000.0,VENTURE,13.22,0.22,14.0,687,No,0
37.0,male,0,31728.0,14,MORTGAGE,1600.0,EDUCATION,11.01,0.05,14.0,616,No,0
39.0,female,0,79003.0,11,RENT,16000.0,HOMEIMPROVEMENT,11.83,0.2,16.0,603,Yes,0
39.0,male,1,81628.0,18,RENT,16000.0,VENTURE,10.99,0.2,16.0,574,Yes,0
39.0,female,2,85314.0,17,RENT,16000.0,MEDICAL,7.9,0.19,14.0,635,No,0
40.0,female,1,84658.0,19,RENT,16000.0,DEBTCONSOLIDATION,11.99,0.19,12.0,645,Yes,0
48.0,female,4,86302.0,23,RENT,16000.0,PERSONAL,9.25,0.19,17.0,650,Yes,0
49.0,male,0,83706.0,27,RENT,16000.0,HOMEIMPROVEMENT,14.96,0.19,12.0,692,No,1
42.0,male,1,27464.0,20,RENT,1000.0,DEBTCONSOLIDATION,7.29,0.04,13.0,675,Yes,0
38.0,male,0,30807.0,20,RENT,1000.0,EDUCATION,8.0,0.03,16.0,656,No,0
37.0,male,0,32239.0,13,OWN,6000.0,MEDICAL,8.59,0.19,12.0,586,Yes,0
36.0,male,1,33842.0,11,RENT,1000.0,EDUCATION,11.49,0.03,12.0,695,Yes,0
41.0,female,3,35417.0,18,RENT,1000.0,EDUCATION,11.01,0.03,13.0,688,Yes,0
46.0,male,3,42945.0,23,RENT,1000.0,VENTURE,7.9,0.02,12.0,633,Yes,0
41.0,female,1,32925.0,21,MORTGAGE,10300.0,PERSONAL,16.29,0.31,14.0,661,No,1
45.0,male,2,47061.0,22,RENT,1000.0,DEBTCONSOLIDATION,14.72,0.02,12.0,706,No,0
40.0,female,1,48924.0,19,RENT,1000.0,EDUCATION,15.23,0.02,14.0,582,No,0
37.0,male,4,53487.0,16,RENT,1000.0,EDUCATION,5.42,0.02,13.0,682,No,0
36.0,female,0,51125.0,14,RENT,1000.0,HOMEIMPROVEMENT,7.51,0.02,14.0,620,No,1
38.0,male,1,73546.0,17,RENT,1000.0,PERSONAL,9.45,0.01,17.0,653,No,0
41.0,male,1,33032.0,18,MORTGAGE,6000.0,DEBTCONSOLIDATION,12.21,0.18,16.0,507,No,1
44.0,female,1,33180.0,22,MORTGAGE,6200.0,DEBTCONSOLIDATION,6.03,0.19,16.0,691,Yes,0
45.0,male,1,33084.0,21,OWN,4000.0,MEDICAL,7.88,0.12,12.0,577,No,0
36.0,male,3,33173.0,12,OWN,4500.0,MEDICAL,7.66,0.14,11.0,678,No,0
36.0,female,0,21016.0,11,RENT,1200.0,PERSONAL,13.06,0.06,15.0,617,Yes,0
44.0,male,2,21033.0,23,RENT,1200.0,DEBTCONSOLIDATION,7.66,0.06,14.0,657,Yes,0
39.0,female,0,23169.0,16,RENT,1200.0,DEBTCONSOLIDATION,14.74,0.05,11.0,667,No,1
36.0,female,3,23941.0,14,RENT,1200.0,DEBTCONSOLIDATION,9.62,0.05,14.0,738,Yes,0
36.0,female,1,35667.0,9,RENT,1200.0,MEDICAL,12.42,0.03,15.0,641,Yes,0
36.0,male,1,33396.0,14,OWN,6000.0,HOMEIMPROVEMENT,7.14,0.18,15.0,677,No,0
41.0,male,1,69596.0,18,RENT,1200.0,PERSONAL,15.99,0.02,12.0,708,Yes,0
37.0,male,0,103088.0,16,RENT,1200.0,VENTURE,8.9,0.01,13.0,667,No,0
45.0,female,0,33430.0,20,MORTGAGE,6000.0,PERSONAL,5.99,0.18,13.0,649,No,1
40.0,male,1,33760.0,17,MORTGAGE,6925.0,EDUCATION,9.99,0.21,15.0,680,Yes,0
39.0,female,2,33560.0,16,MORTGAGE,4800.0,HOMEIMPROVEMENT,8.59,0.14,17.0,666,Yes,0
38.0,female,4,46060.0,16,RENT,1375.0,VENTURE,6.91,0.03,11.0,686,No,0
38.0,male,0,33911.0,13,MORTGAGE,4700.0,MEDICAL,13.92,0.14,13.0,590,Yes,0
37.0,female,0,32846.0,18,RENT,1500.0,EDUCATION,6.91,0.05,17.0,646,Yes,0
41.0,female,3,34052.0,21,RENT,1500.0,DEBTCONSOLIDATION,12.99,0.04,15.0,659,No,0
48.0,female,0,35430.0,26,RENT,1500.0,MEDICAL,7.51,0.04,15.0,596,Yes,0
42.0,male,1,37342.0,20,RENT,1500.0,VENTURE,12.98,0.04,14.0,703,No,0
40.0,male,1,38121.0,18,RENT,1500.0,MEDICAL,13.72,0.04,14.0,695,No,1
50.0,female,1,35408.0,26,RENT,1500.0,PERSONAL,10.39,0.04,15.0,704,No,1
42.0,female,1,43092.0,21,RENT,1500.0,MEDICAL,7.37,0.03,12.0,692,No,0
41.0,male,2,43489.0,21,RENT,1500.0,VENTURE,12.87,0.03,14.0,715,Yes,0
43.0,female,2,34524.0,20,MORTGAGE,6250.0,HOMEIMPROVEMENT,11.01,0.18,13.0,607,No,1
41.0,male,3,39621.0,15,RENT,1500.0,HOMEIMPROVEMENT,14.74,0.04,17.0,702,No,1
48.0,male,0,41204.0,22,RENT,1500.0,HOMEIMPROVEMENT,14.74,0.04,11.0,627,No,1
36.0,female,0,34701.0,12,MORTGAGE,3075.0,VENTURE,15.62,0.09,12.0,585,No,1
39.0,female,0,48037.0,15,RENT,1500.0,DEBTCONSOLIDATION,10.36,0.03,16.0,710,No,1
40.0,female,2,60935.0,19,RENT,1500.0,DEBTCONSOLIDATION,9.32,0.02,16.0,642,Yes,0
43.0,male,4,62757.0,22,RENT,1500.0,VENTURE,11.86,0.02,11.0,696,Yes,0
45.0,female,2,63513.0,24,RENT,1500.0,MEDICAL,8.94,0.02,13.0,674,No,0
44.0,male,0,34111.0,22,OWN,3500.0,VENTURE,8.94,0.1,12.0,660,Yes,0
48.0,female,0,34748.0,22,MORTGAGE,7500.0,HOMEIMPROVEMENT,7.74,0.22,16.0,673,Yes,0
41.0,male,0,66869.0,18,RENT,1500.0,VENTURE,5.99,0.02,15.0,681,Yes,0
41.0,male,1,76680.0,19,RENT,1500.0,PERSONAL,8.0,0.02,17.0,536,Yes,0
45.0,female,1,90464.0,22,RENT,1500.0,MEDICAL,13.61,0.02,13.0,710,No,0
38.0,male,2,97036.0,14,RENT,1500.0,EDUCATION,11.49,0.02,16.0,503,Yes,0
36.0,male,2,107593.0,15,RENT,1500.0,PERSONAL,11.36,0.01,14.0,651,Yes,0
40.0,female,1,108948.0,17,RENT,1500.0,EDUCATION,14.27,0.01,14.0,637,Yes,0
37.0,female,0,35135.0,17,MORTGAGE,1800.0,EDUCATION,6.76,0.05,12.0,653,Yes,0
42.0,male,0,17421.0,23,RENT,1700.0,EDUCATION,13.16,0.1,13.0,631,Yes,0
44.0,female,1,33160.0,22,RENT,1700.0,EDUCATION,6.99,0.05,15.0,708,No,0
39.0,male,0,35606.0,16,MORTGAGE,8000.0,MEDICAL,10.37,0.22,14.0,669,Yes,0
37.0,female,4,54119.0,13,RENT,1700.0,PERSONAL,10.59,0.03,17.0,736,No,1
41.0,male,0,18276.0,17,RENT,1800.0,PERSONAL,11.01,0.1,17.0,667,No,0
40.0,female,0,23743.0,19,RENT,1800.0,VENTURE,11.99,0.08,13.0,564,Yes,0
37.0,female,1,32776.0,14,RENT,1800.0,MEDICAL,11.36,0.05,11.0,657,No,0
36.0,male,0,55101.0,14,RENT,1800.0,DEBTCONSOLIDATION,14.27,0.03,15.0,609,No,0
36.0,male,4,35616.0,12,OWN,5375.0,HOMEIMPROVEMENT,11.11,0.15,13.0,627,Yes,0
39.0,male,1,53896.0,17,RENT,1800.0,MEDICAL,14.91,0.03,17.0,629,No,1
37.0,female,3,35754.0,18,MORTGAGE,4000.0,VENTURE,6.54,0.11,17.0,644,Yes,0
37.0,female,1,61315.0,12,RENT,1800.0,VENTURE,8.9,0.03,11.0,687,No,0
37.0,male,3,62609.0,19,RENT,1800.0,DEBTCONSOLIDATION,7.51,0.03,14.0,568,No,0
49.0,male,3,35683.0,27,MORTGAGE,12000.0,MEDICAL,11.01,0.34,16.0,645,Yes,0
36.0,male,3,188580.0,14,RENT,1800.0,HOMEIMPROVEMENT,8.0,0.01,16.0,641,Yes,0
43.0,male,2,14341.0,20,RENT,1950.0,EDUCATION,11.01,0.14,11.0,707,No,1
42.0,female,1,49083.0,19,RENT,1950.0,DEBTCONSOLIDATION,11.86,0.04,17.0,677,No,0
36.0,female,1,109359.0,15,RENT,1950.0,DEBTCONSOLIDATION,12.42,0.02,15.0,585,Yes,0
39.0,female,1,15100.0,19,RENT,2000.0,VENTURE,10.65,0.13,11.0,622,No,1
37.0,male,3,35648.0,18,MORTGAGE,7750.0,DEBTCONSOLIDATION,11.01,0.22,16.0,759,No,0
48.0,male,1,19058.0,26,RENT,2000.0,DEBTCONSOLIDATION,12.84,0.1,14.0,667,No,0
47.0,female,3,22693.0,24,RENT,2000.0,EDUCATION,7.29,0.09,11.0,680,Yes,0
39.0,male,1,23967.0,17,RENT,2000.0,EDUCATION,7.88,0.08,12.0,676,Yes,0
45.0,female,4,24203.0,19,RENT,2000.0,VENTURE,8.49,0.08,12.0,680,Yes,0
48.0,male,0,24526.0,26,RENT,2000.0,PERSONAL,13.47,0.08,12.0,508,Yes,0
43.0,female,1,35523.0,23,OWN,5000.0,MEDICAL,7.88,0.14,11.0,697,Yes,0
42.0,female,1,25540.0,18,RENT,2000.0,PERSONAL,20.0,0.08,13.0,713,No,0
46.0,male,1,35456.0,25,MORTGAGE,10000.0,PERSONAL,11.58,0.28,11.0,577,No,0
39.0,female,2,30296.0,14,RENT,2000.0,MEDICAL,10.99,0.07,11.0,674,No,0
39.0,female,2,36136.0,16,OWN,1800.0,VENTURE,7.37,0.05,11.0,685,Yes,0
41.0,male,3,29995.0,17,RENT,2000.0,PERSONAL,7.75,0.07,17.0,666,No,1
36.0,female,3,36229.0,11,OWN,1250.0,VENTURE,11.83,0.03,15.0,655,No,0
44.0,male,1,31331.0,19,RENT,2000.0,MEDICAL,11.01,0.06,13.0,712,Yes,0
37.0,female,0,32938.0,15,RENT,2000.0,EDUCATION,13.16,0.06,16.0,621,No,0
39.0,female,0,35072.0,14,RENT,2000.0,VENTURE,11.01,0.06,14.0,668,Yes,0
39.0,female,1,36921.0,16,OWN,8000.0,HOMEIMPROVEMENT,9.63,0.22,17.0,641,Yes,0
48.0,male,2,37097.0,28,MORTGAGE,2100.0,HOMEIMPROVEMENT,12.42,0.06,14.0,701,Yes,0
44.0,male,1,123674.0,24,RENT,15000.0,MEDICAL,8.94,0.12,12.0,623,No,0
46.0,male,2,123209.0,19,RENT,15000.0,PERSONAL,13.22,0.12,17.0,716,Yes,0
44.0,male,0,130571.0,23,RENT,15000.0,MEDICAL,13.57,0.11,12.0,568,Yes,0
37.0,female,1,37308.0,16,OWN,4800.0,EDUCATION,16.29,0.13,11.0,693,Yes,0
36.0,male,0,145110.0,15,RENT,15000.0,HOMEIMPROVEMENT,12.99,0.1,15.0,661,Yes,0
36.0,female,1,147248.0,14,RENT,15000.0,HOMEIMPROVEMENT,11.01,0.1,17.0,699,Yes,0
39.0,male,1,37327.0,19,MORTGAGE,10375.0,EDUCATION,8.9,0.28,13.0,699,Yes,0
38.0,male,0,270988.0,14,RENT,15000.0,EDUCATION,15.62,0.06,17.0,571,Yes,0
37.0,male,2,634797.0,15,RENT,15000.0,VENTURE,11.01,0.02,12.0,747,No,0
37.0,male,3,76639.0,19,RENT,14900.0,DEBTCONSOLIDATION,9.63,0.19,13.0,625,Yes,0
37.0,female,0,58428.0,18,RENT,14725.0,DEBTCONSOLIDATION,11.01,0.25,11.0,611,No,1
36.0,male,1,37107.0,12,RENT,2000.0,MEDICAL,14.26,0.05,12.0,667,No,0
41.0,female,1,39880.0,18,RENT,2000.0,EDUCATION,10.99,0.05,12.0,667,No,1
48.0,female,1,39842.0,28,RENT,2000.0,VENTURE,17.27,0.05,16.0,652,No,1
38.0,female,1,40430.0,16,RENT,2000.0,VENTURE,16.89,0.05,14.0,651,No,1
45.0,male,1,37619.0,22,MORTGAGE,1000.0,MEDICAL,15.23,0.03,11.0,689,No,0
43.0,male,1,72723.0,19,RENT,2000.0,DEBTCONSOLIDATION,12.53,0.03,17.0,697,Yes,0
44.0,female,2,79027.0,23,RENT,2000.0,MEDICAL,7.9,0.03,14.0,651,No,0
43.0,female,1,84085.0,25,RENT,2000.0,DEBTCONSOLIDATION,8.9,0.02,17.0,676,Yes,0
37.0,male,0,36758.0,13,MORTGAGE,8000.0,HOMEIMPROVEMENT,11.01,0.22,17.0,646,No,0
43.0,female,2,103049.0,17,RENT,2000.0,PERSONAL,6.62,0.02,14.0,681,Yes,0
36.0,female,1,447300.0,16,RENT,2000.0,DEBTCONSOLIDATION,11.01,0.0,14.0,638,No,1
40.0,female,0,37031.0,17,OWN,5000.0,HOMEIMPROVEMENT,13.43,0.14,11.0,661,No,0
38.0,female,0,42821.0,14,RENT,2100.0,DEBTCONSOLIDATION,14.72,0.05,13.0,662,No,0
38.0,male,1,12742.0,16,RENT,2200.0,EDUCATION,9.63,0.17,17.0,677,No,1
39.0,male,2,41724.0,16,RENT,14000.0,HOMEIMPROVEMENT,17.58,0.34,16.0,740,No,1
38.0,female,1,36921.0,16,RENT,2200.0,DEBTCONSOLIDATION,11.01,0.06,11.0,692,Yes,0
36.0,female,1,65696.0,12,RENT,2225.0,HOMEIMPROVEMENT,10.59,0.03,14.0,636,No,1
36.0,male,0,63904.0,11,RENT,2250.0,HOMEIMPROVEMENT,5.42,0.04,14.0,628,Yes,0
39.0,male,1,37071.0,15,RENT,2300.0,DEBTCONSOLIDATION,14.79,0.06,15.0,685,No,0
46.0,female,2,37057.0,25,MORTGAGE,3050.0,VENTURE,7.88,0.08,14.0,650,No,0
38.0,male,1,27199.0,16,RENT,2350.0,DEBTCONSOLIDATION,14.17,0.09,16.0,655,No,0
37.0,male,0,49169.0,16,RENT,2350.0,MEDICAL,7.88,0.05,12.0,544,Yes,0
40.0,female,3,20019.0,20,RENT,2375.0,MEDICAL,11.11,0.12,12.0,727,No,0
36.0,male,1,16934.0,12,RENT,2400.0,EDUCATION,17.49,0.14,11.0,674,No,1
37.0,male,4,18099.0,14,RENT,2400.0,DEBTCONSOLIDATION,11.01,0.13,11.0,741,No,1
49.0,female,1,19237.0,24,RENT,2400.0,EDUCATION,9.91,0.12,17.0,607,No,1
39.0,male,0,37120.0,16,MORTGAGE,7200.0,MEDICAL,14.96,0.19,11.0,682,No,1
36.0,male,0,27288.0,10,RENT,2400.0,PERSONAL,14.11,0.09,11.0,615,Yes,0
37.0,female,3,30371.0,13,RENT,2400.0,PERSONAL,11.71,0.08,11.0,719,No,0
39.0,female,4,39978.0,16,RENT,2400.0,PERSONAL,8.88,0.06,17.0,698,No,0
47.0,male,1,37113.0,23,OWN,8000.0,EDUCATION,11.01,0.22,17.0,591,Yes,0
40.0,female,3,43013.0,20,RENT,2400.0,EDUCATION,11.01,0.06,16.0,660,No,0
36.0,female,4,39124.0,12,RENT,2400.0,MEDICAL,18.79,0.06,14.0,609,No,1
36.0,female,1,47263.0,13,RENT,2400.0,PERSONAL,18.39,0.05,12.0,655,No,0
37.0,female,1,54573.0,15,RENT,2400.0,VENTURE,9.91,0.04,16.0,615,Yes,0
36.0,female,2,69873.0,14,RENT,2400.0,EDUCATION,10.0,0.03,15.0,697,Yes,0
36.0,male,1,73131.0,14,RENT,2400.0,PERSONAL,5.79,0.03,17.0,600,Yes,0
37.0,male,3,120990.0,10,RENT,2400.0,DEBTCONSOLIDATION,9.99,0.02,16.0,711,Yes,0
38.0,female,2,36871.0,15,MORTGAGE,10000.0,PERSONAL,11.22,0.27,17.0,598,No,0
44.0,female,2,37167.0,20,MORTGAGE,7500.0,PERSONAL,11.01,0.2,16.0,627,Yes,0
37.0,male,1,37522.0,14,OWN,1200.0,MEDICAL,11.99,0.03,15.0,683,No,0
44.0,female,2,121035.0,21,RENT,13500.0,EDUCATION,8.9,0.11,17.0,600,No,0
39.0,male,2,242263.0,16,RENT,13500.0,VENTURE,11.49,0.06,14.0,605,Yes,0
36.0,male,2,41073.0,12,RENT,13475.0,MEDICAL,15.68,0.33,15.0,669,No,1
39.0,male,0,76600.0,18,RENT,13200.0,VENTURE,9.88,0.17,11.0,643,Yes,0
42.0,male,1,38119.0,17,MORTGAGE,7200.0,VENTURE,11.99,0.19,17.0,655,No,0
40.0,female,0,76433.0,20,RENT,13050.0,HOMEIMPROVEMENT,11.48,0.17,15.0,539,No,0
42.0,female,3,44235.0,15,RENT,13000.0,MEDICAL,12.73,0.29,16.0,706,No,1
42.0,female,0,47031.0,17,RENT,13000.0,MEDICAL,11.01,0.28,11.0,684,No,1
38.0,female,0,38473.0,20,MORTGAGE,5850.0,VENTURE,13.49,0.15,11.0,630,Yes,0
37.0,male,3,38527.0,13,MORTGAGE,3000.0,EDUCATION,9.99,0.08,16.0,669,Yes,0
